7.825,0.492625,4.65,4.987500000000001,-161.0
6.7749999999999995,0.344125,1.55,10.787500000000001,-200.0
6.425,0.616375,2.15,6.4375,-126.0
10.275,0.789625,4.85,1.3625,-188.0
2.575,0.195625,2.95,28.1875,-307.0
5.375,0.170875,2.55,15.862499999999999,-141.0
14.125,0.888625,3.75,7.887499999999999,-215.0
10.625,0.245125,2.75,15.1375,-139.0
7.825,0.492625,4.65,4.987500000000001,-161.0
6.7749999999999995,0.344125,1.55,10.787500000000001,-200.0
6.425,0.616375,2.15,6.4375,-126.0
10.275,0.789625,4.85,1.3625,-188.0
2.575,0.195625,2.95,28.1875,-307.0
5.375,0.170875,2.55,15.862499999999999,-141.0
14.125,0.888625,3.75,7.887499999999999,-215.0
10.625,0.245125,2.75,15.1375,-139.0
7.825,0.492625,4.65,4.987500000000001,-161.0
6.7749999999999995,0.344125,1.55,10.787500000000001,-200.0
6.425,0.616375,2.15,6.4375,-126.0
10.275,0.789625,4.85,1.3625,-188.0
2.575,0.195625,2.95,28.1875,-307.0
5.375,0.170875,2.55,15.862499999999999,-141.0
14.125,0.888625,3.75,7.887499999999999,-215.0
10.625,0.245125,2.75,15.1375,-139.0
7.825,0.492625,4.65,4.987500000000001,-161.0
6.7749999999999995,0.344125,1.55,10.787500000000001,-200.0
6.425,0.616375,2.15,6.4375,-126.0
10.275,0.789625,4.85,1.3625,-188.0
2.575,0.195625,2.95,28.1875,-307.0
5.375,0.170875,2.55,15.862499999999999,-141.0
14.125,0.888625,3.75,7.887499999999999,-215.0
10.625,0.245125,2.75,15.1375,-139.0
