9.9994875,0.74994875,3.9999125,24.9991375,-3811.0
9.9994125,0.74993375,3.9991375000000002,24.9993375,-1758.0
9.999387500000001,0.74996125,3.9992875,24.999187499999998,-4173.0
9.9996625,0.74997875,3.9999625,24.9990125,-4126.0
9.9991125,0.74991875,3.9994875,24.9999375,-3013.0
9.9993125,0.7499162500000001,3.9993875,24.999512499999998,-2981.0
9.9999375,0.74998875,3.9996875,24.9992375,-3338.0
9.9996875,0.74992375,3.9994375,24.9994875,-3595.0
9.9999875,0.74995125,3.9997875,24.9998875,-3953.0
9.9991625,0.74999375,3.9996625,24.9999875,-3139.0
9.9996375,0.74992625,3.9994125,24.9994625,-2688.0
9.9992375,0.74998125,3.9993125000000003,24.9994125,-4221.0
9.999337500000001,0.74993625,3.9992125,24.9992625,-3684.0
9.9997875,0.74992125,3.9990625,24.9997125,-4698.0
9.9998625,0.74993125,3.9992375,24.9999125,-4066.0
9.9992125,0.74991375,3.9994625,24.999612499999998,-3083.0
9.9994375,0.74999125,3.9992625,24.999837499999998,-2328.0
9.9996125,0.74997125,3.9990125,24.9991625,-2049.0
9.999012500000001,0.74999875,3.9998375,24.9994375,-1981.0
9.9998375,0.74997375,3.9997375,24.9996875,-2771.0
9.9991375,0.74995625,3.9993625,24.999062499999997,-2416.0
9.999287500000001,0.7499662500000001,3.9990375,24.9993125,-2911.0
9.9990375,0.74998375,3.9996125,24.9997375,-2781.0
9.9997375,0.74993875,3.9991125000000003,24.9996625,-2449.0
9.9995375,0.74990375,3.9995375,24.9999625,-2299.0
9.9990625,0.74996375,3.9993375,24.9995875,-2450.0
9.999762500000001,0.74992875,3.9991625,24.9992125,-2265.0
9.9999125,0.74998625,3.9997125000000002,24.9995625,-2490.0
9.9990875,0.74994625,3.9997625,24.9996375,-1496.0
9.9998875,0.74990875,3.9991875,24.9998625,-1917.0
9.9995875,0.74999625,3.9998625,24.9993625,-1781.0
9.9998125,0.74995875,3.9996375,24.9990375,-1160.0
9.9992625,0.74997625,3.9995625,24.9993875,-2044.0
9.9995625,0.74990625,3.9995875,24.9991125,-2661.0
9.9994625,0.74996875,3.9999375,24.9995375,-1851.0
9.9995125,0.74994375,3.9999875,24.9997875,-1387.0
9.9991875,0.74994125,3.9998125,24.9998125,-834.0
9.9993625,0.74995375,3.9990875,24.999087499999998,-1455.0
9.9997125,0.74990125,3.9998875,24.9997625,-1437.0
9.9999625,0.74991125,3.9995125000000002,24.999287499999998,-1428.0
9.999300840922114,0.7499702890516285,3.99927255887036,24.999328429909138,-1477.0
9.999121171064667,0.7499028715959155,3.9990489100948547,24.999048456216936,-1496.0
9.99960044050325,0.7499531308422159,3.999475592999598,24.999822124110597,-969.0
9.999719417457914,0.749942695332339,3.9996715267684184,24.999320736611278,-1009.0
9.999050315558367,0.749924936414375,3.9998775275332408,24.99912288847052,-800.0
9.999770780697009,0.7499684187076817,3.9993225960479526,24.999969097331345,-1125.0
9.999421809174589,0.7499282819575435,3.9996665770716557,24.999722480200415,-712.0
9.999947055016449,0.7499306178881261,3.999,24.999404641456415,-661.0
9.999733730704937,0.74991374017775,3.999799653986672,24.999426210227465,-389.0
9.999270888707443,0.7499884523467364,3.999976687027452,24.999673337325,-677.0
9.999846970971433,0.7499917962705127,3.9991246400195086,24.99934709193424,-490.0
9.999376488449531,0.75,3.999159130629588,24.99962705798423,-397.0
9.999402870214443,0.7499824426472422,3.9997325192810287,24.999058799250008,-425.0
9.999945506782598,0.7499766776032601,3.9992181204113284,24.999776589246704,-336.0
9.999328843442251,0.7499152980998884,3.9998324145046698,24.999002432868892,-261.0
9.999505024110587,0.7499853745831578,3.9994473991237856,24.99925380052163,-238.0
9.999781902122795,0.7499193713399754,3.9990698885384917,24.99983147705016,-389.0
9.99985928591563,0.7499497591585704,3.999569842745099,24.99950694335079,-258.0
9.99930543472725,0.7499451461842868,3.99959177196866,24.99987404756576,-342.0
9.99915500164719,0.749948052844807,3.999076719477622,24.99947807277898,-221.0
9.999072683791884,0.7499955188483147,3.9992045063421497,24.99917268961427,-244.0
9.99952123597938,0.749920923865526,3.999752579434672,24.99922577289816,-166.0
9.999626185174995,0.7499941887200625,3.9996011723200864,24.99960088569157,-167.0
9.999825393801418,0.7499982344974251,3.999397235362571,24.99909141858797,-84.0
10.0,0.7499714307521995,3.999899008051043,24.999193887649085,-135.0
9.99955298123814,0.7499331318461151,3.999308850817494,24.999745393667663,-141.0
9.99997032160696,0.7499455679235824,3.99914574550066,24.99999797304548,-104.0
9.999606541949627,0.7499577414954284,3.999821090986011,24.9994831365483,-18.0
9.999192717110924,0.7499226062392459,3.9993327990645238,24.999200781908517,-37.0
9.999394447128951,0.7499548173960023,3.9996439644668116,24.99942280829826,-37.0
9.999884340254196,0.7499597300989088,3.9993938732235064,24.999653207023865,4.0
9.999754164300567,0.749911735825447,3.9996993442457387,24.99990249458268,-5.0
9.999794331221652,0.7499172712625018,3.999050864567707,24.99969698999743,-32.0
9.999568663696813,0.7499751940264815,3.9991470458310205,24.99959134324252,21.0
9.999366127487717,0.7499672644302504,3.9996860020989975,24.999845857359073,-29.0
9.99922408630113,0.7499900813446533,3.999859267988497,24.999915534214903,-15.0
9.99909993460666,0.7499078336757151,3.9999896517299516,24.999547265485187,-24.0
9.999246737478103,0.7499326876648577,3.9997719129141784,24.9991599202582,-18.0
