1,5,8,8,5,4,6,5,4,4,0.8995
2,8,4,4,2,2,4,6,8,6,0.947
8,4,1,2,4,6,8,9,6,5,0.9114
4,9,9,1,6,5,9,2,2,8,0.9382
6,2,2,6,1,8,2,1,5,1,0.9057
5,1,5,9,9,1,5,8,9,2,0.8083
9,6,6,5,8,9,1,4,1,9,0.9437
5,0,1,6,10,8,1,5,1,0,0.9488
6,4,7,8,7,2,2,6,10,1,0.8298
4,9,1,1,10,8,0,6,10,6,0.8567
1,7,3,10,0,10,1,6,0,4,0.9434
6,0,9,2,9,5,7,5,10,1,0.9486
7,8,8,9,0,0,4,5,7,9,0.947
5,5,1,10,2,0,7,2,6,0,0.6825
5,7,0,9,8,0,8,0,7,3,0.6711
3,8,0,6,0,0,9,0,3,0,0.5564
10,10,0,10,10,0,0,10,0,0,0.6683
2,4,0,1,4,0,2,0,3,0,0.49650000000000005
6,9,0,0,9,0,8,3,10,0,0.5992
10,10,9,0,10,0,10,0,0,0,0.7726999999999999
3,6,1,0,6,0,10,0,0,7,0.9009
4,3,0,0,3,2,9,3,1,0,0.6001000000000001
9,0,0,2,7,0,8,9,1,2,0.9491
0,9,0,0,10,0,10,10,10,0,0.556
0,0,0,0,0,0,10,0,10,0,0.7002999999999999
0,5,0,0,10,10,0,10,10,0,0.5745
0,10,6,8,5,9,4,1,2,0,0.789
0,6,0,0,10,0,10,10,0,0,0.5428
9,0,10,7,8,9,8,0,1,10,0.9482
0,0,5,9,5,7,5,10,1,10,0.7512
3,7,0,0,10,0,0,0,10,0,0.5227999999999999
10,10,0,3,10,7,10,3,8,4,0.6403
6,10,1,4,7,10,2,8,8,0,0.6736
0,0,3,3,8,0,3,8,10,5,0.6957
0,0,0,1,0,6,2,8,9,8,0.6969000000000001
10,10,4,10,6,0,4,2,1,0,0.7822
0,10,10,4,3,10,6,10,8,0,0.833
0,3,8,0,9,2,7,5,3,0,0.8251
8,0,3,8,1,10,0,0,4,10,0.9491
8,10,0,9,4,9,8,2,1,10,0.9457
0,3,0,3,1,0,6,1,0,2,0.6045
0,0,9,0,3,1,8,1,2,9,0.7028
9,10,10,1,6,9,3,5,2,4,0.9232
2,10,0,8,8,0,7,4,3,2,0.6315999999999999
1,5,0,9,7,5,8,4,9,0,0.638
10,7,1,2,2,9,1,8,4,0,0.7621
1,10,0,3,3,7,7,2,6,0,0.5334
1,6,0,0,1,1,10,1,7,2,0.4375
0,8,3,0,2,1,4,6,9,0,0.6625
0,8,0,0,6,7,8,1,2,1,0.5405
0,4,9,7,1,9,2,0,10,10,0.9479
0,0,10,7,9,1,1,2,5,5,0.6863
5,8,0,1,0,1,7,5,9,3,0.9282
3,7,0,2,7,6,10,3,1,1,0.5414
2,6,0,0,0,10,10,4,10,0,0.5594
4,0,10,0,8,8,2,6,0,9,0.9492
0,9,1,2,10,1,8,6,4,10,0.907
3,10,7,1,9,2,3,9,8,0,0.8168
0,6,0,1,10,5,7,4,5,4,0.6127
0,7,0,0,2,0,2,3,1,3,0.888
5,0,0,2,10,2,10,0,6,10,0.9487
3,7,0,5,9,4,10,2,2,0,0.5705
0,5,0,0,8,0,10,2,8,2,0.5227999999999999
0,0,0,6,3,10,9,9,9,5,0.7074
0,2,1,1,10,6,8,4,1,3,0.6092
9,8,0,9,10,3,10,8,0,1,0.6464
2,0,9,6,9,9,10,2,6,6,0.9488
0,7,0,9,5,6,10,0,5,2,0.6391
0,1,9,0,0,5,1,6,5,1,0.9269000000000001
0,5,1,8,1,5,10,3,3,0,0.6368
1,10,0,5,9,2,2,5,1,0,0.5438000000000001
10,10,1,9,7,3,0,10,4,5,0.9276
1,6,0,0,6,1,6,4,5,0,0.4638
0,0,3,10,10,4,0,6,8,3,0.6515
0,2,0,3,0,2,10,2,1,9,0.9486
0,2,0,5,9,10,0,3,2,6,0.8694
4,9,0,0,0,1,6,0,1,2,0.7884
1,0,4,2,0,1,10,6,1,3,0.9418
0,5,1,1,9,2,2,3,4,1,0.6017
0,0,9,10,2,7,1,7,9,7,0.6879
0,7,0,4,4,9,0,4,3,0,0.5076
0,6,0,0,1,0,10,10,0,1,0.35829999999999995
10,0,10,3,4,1,0,2,3,4,0.9468
7,10,6,8,10,8,10,3,3,3,0.7847999999999999
3,0,0,0,0,10,0,7,10,5,0.9427
0,9,8,10,10,3,2,1,7,7,0.9411
10,10,9,1,10,0,9,0,5,10,0.9521
4,0,1,10,10,4,10,5,1,6,0.949
0,5,9,3,10,5,1,9,9,3,0.948
9,5,9,8,0,9,10,2,9,0,0.9532
2,10,2,10,9,7,9,9,3,5,0.9524
9,8,0,5,9,7,0,1,3,2,0.9525
1,7,0,9,2,1,1,7,1,0,0.9518
0,8,3,4,4,3,10,1,6,0,0.9531000000000001
0,10,0,1,1,0,1,9,7,0,0.9534
0,9,0,0,10,10,1,0,3,0,0.9517
