7.825,0.492625,4.65,4.987500000000001,-247.0
6.7749999999999995,0.344125,1.55,10.787500000000001,-222.0
6.425,0.616375,2.15,6.4375,-373.0
10.275,0.789625,4.85,1.3625,-282.0
2.575,0.195625,2.95,28.1875,-342.0
5.375,0.170875,2.55,15.862499999999999,-237.0
14.125,0.888625,3.75,7.887499999999999,-488.0
10.625,0.245125,2.75,15.1375,-380.0
14.825000000000001,0.5173749999999999,4.15,26.737499999999997,-560.0
3.275,0.938125,3.65,29.637500000000003,-533.0
9.924999999999999,0.26987500000000003,2.65,14.412500000000001,-145.0
4.324999999999999,0.814375,2.25,12.962499999999999,-150.0
5.7250000000000005,0.368875,1.85,8.6125,-79.0
12.025,0.22037500000000002,1.25,21.6625,-33.0
13.075000000000001,0.319375,1.95,27.4625,-294.0
3.975,0.146125,2.85,18.762500000000003,-94.0
7.125,0.9133749999999999,2.05,25.2875,-272.0
9.575000000000001,0.715375,1.05,5.7125,-138.0
1.175,0.9876250000000001,4.35,13.6875,-229.0
12.725,0.740125,3.95,20.9375,-143.0
2.9250000000000003,0.566875,2.45,2.8125,-131.0
5.0249999999999995,0.665875,1.15,10.0625,-27.0
1.525,0.839125,3.45,22.387500000000003,-210.0
11.325000000000001,0.393625,1.45,20.2125,-77.0
8.524999999999999,0.047125,3.15,28.9125,-227.0
1.875,0.641125,2.35,18.0375,-104.0
11.674999999999999,0.29462499999999997,1.65,7.1625,-106.0
13.775,0.8638750000000001,3.85,17.3125,-218.0
2.2249999999999996,0.46787500000000004,4.05,19.487499999999997,-78.0
13.424999999999999,0.09662499999999999,1.75,26.012500000000003,-152.0
9.225,0.962875,4.45,11.5125,-195.0
12.375,0.5916250000000001,3.55,2.0875,-52.0
4.675000000000001,0.764875,3.25,12.2375,-222.0
8.875,0.071875,3.35,4.2625,-126.0
7.4750000000000005,0.690625,4.75,16.5875,-242.0
8.174999999999999,0.443125,4.95,23.8375,-95.0
3.625,0.418375,4.25,24.5625,-143.0
